size_rank,metro_name,state,date,zori
26,Sacramento,CA,12/31/2023,2108.904493
26,Sacramento,CA,1/31/2024,2111.095172
26,Sacramento,CA,2/29/2024,2119.173838
26,Sacramento,CA,3/31/2024,2133.234252
26,Sacramento,CA,4/30/2024,2149.057495
26,Sacramento,CA,5/31/2024,2162.494602
26,Sacramento,CA,6/30/2024,2172.674735
26,Sacramento,CA,7/31/2024,2181.140752
26,Sacramento,CA,8/31/2024,2190.082434
26,Sacramento,CA,9/30/2024,2189.468674
26,Sacramento,CA,10/31/2024,2186.376752
26,Sacramento,CA,11/30/2024,2182.716118
26,Sacramento,CA,12/31/2024,2172.522538
36,San Jose,CA,1/31/2015,2455.035597
36,San Jose,CA,2/28/2015,2464.222598
36,San Jose,CA,3/31/2015,2483.445286
36,San Jose,CA,4/30/2015,2519.401265
36,San Jose,CA,5/31/2015,2577.62977
36,San Jose,CA,6/30/2015,2628.520102
36,San Jose,CA,7/31/2015,2666.835784
36,San Jose,CA,8/31/2015,2679.187262
36,San Jose,CA,9/30/2015,2671.944471
36,San Jose,CA,10/31/2015,2668.926497
36,San Jose,CA,11/30/2015,2655.695615
36,San Jose,CA,12/31/2015,2655.628049
36,San Jose,CA,1/31/2016,2652.978048
36,San Jose,CA,2/29/2016,2667.746288
36,San Jose,CA,3/31/2016,2681.792643
36,San Jose,CA,4/30/2016,2686.694763
36,San Jose,CA,5/31/2016,2717.473562
36,San Jose,CA,6/30/2016,2736.589759
36,San Jose,CA,7/31/2016,2753.501733
36,San Jose,CA,8/31/2016,2725.182525
36,San Jose,CA,9/30/2016,2701.729267
36,San Jose,CA,10/31/2016,2670.36839
36,San Jose,CA,11/30/2016,2657.84307
36,San Jose,CA,12/31/2016,2651.375663
36,San Jose,CA,1/31/2017,2670.713695
36,San Jose,CA,2/28/2017,2689.783207
36,San Jose,CA,3/31/2017,2720.973402
36,San Jose,CA,4/30/2017,2739.95945
36,San Jose,CA,5/31/2017,2772.9229
36,San Jose,CA,6/30/2017,2796.896959
36,San Jose,CA,7/31/2017,2813.603268
36,San Jose,CA,8/31/2017,2813.986657
36,San Jose,CA,9/30/2017,2803.548419
36,San Jose,CA,10/31/2017,2790.685701
36,San Jose,CA,11/30/2017,2779.614449
36,San Jose,CA,12/31/2017,2774.774579
36,San Jose,CA,1/31/2018,2782.977123
36,San Jose,CA,2/28/2018,2807.268422
36,San Jose,CA,3/31/2018,2833.255937
36,San Jose,CA,4/30/2018,2859.440424
36,San Jose,CA,5/31/2018,2872.216895
36,San Jose,CA,6/30/2018,2890.895725
36,San Jose,CA,7/31/2018,2903.341234
36,San Jose,CA,8/31/2018,2911.547457
36,San Jose,CA,9/30/2018,2900.082364
36,San Jose,CA,10/31/2018,2880.293856
36,San Jose,CA,11/30/2018,2869.823999
36,San Jose,CA,12/31/2018,2868.819436
36,San Jose,CA,1/31/2019,2876.836044
36,San Jose,CA,2/28/2019,2882.937987
36,San Jose,CA,3/31/2019,2898.833034
36,San Jose,CA,4/30/2019,2918.640613
36,San Jose,CA,5/31/2019,2940.171099
36,San Jose,CA,6/30/2019,2958.980252
36,San Jose,CA,7/31/2019,2971.729637
36,San Jose,CA,8/31/2019,2974.3822
36,San Jose,CA,9/30/2019,2963.818776
36,San Jose,CA,10/31/2019,2952.633734
36,San Jose,CA,11/30/2019,2938.769081
36,San Jose,CA,12/31/2019,2945.126832
36,San Jose,CA,1/31/2020,2949.000055
36,San Jose,CA,2/29/2020,2963.491984
36,San Jose,CA,3/31/2020,2975.217953
36,San Jose,CA,4/30/2020,2971.87638
36,San Jose,CA,5/31/2020,2959.575882
36,San Jose,CA,6/30/2020,2929.203789
36,San Jose,CA,7/31/2020,2900.530196
36,San Jose,CA,8/31/2020,2862.881567
36,San Jose,CA,9/30/2020,2822.516722
36,San Jose,CA,10/31/2020,2776.439929
36,San Jose,CA,11/30/2020,2747.065743
36,San Jose,CA,12/31/2020,2720.130878
36,San Jose,CA,1/31/2021,2709.917231
36,San Jose,CA,2/28/2021,2708.624745
36,San Jose,CA,3/31/2021,2721.018221
36,San Jose,CA,4/30/2021,2749.922716
36,San Jose,CA,5/31/2021,2786.999258
36,San Jose,CA,6/30/2021,2832.67545
36,San Jose,CA,7/31/2021,2881.905325
36,San Jose,CA,8/31/2021,2920.646441
36,San Jose,CA,9/30/2021,2941.376168
36,San Jose,CA,10/31/2021,2943.299395
36,San Jose,CA,11/30/2021,2930.162339
36,San Jose,CA,12/31/2021,2926.936179
36,San Jose,CA,1/31/2022,2941.392332
36,San Jose,CA,2/28/2022,2972.188938
36,San Jose,CA,3/31/2022,3007.687383
36,San Jose,CA,4/30/2022,3048.430857
36,San Jose,CA,5/31/2022,3089.245311
36,San Jose,CA,6/30/2022,3136.516451
36,San Jose,CA,7/31/2022,3173.158104
36,San Jose,CA,8/31/2022,3194.225353
36,San Jose,CA,9/30/2022,3192.454312
36,San Jose,CA,10/31/2022,3165.836588
36,San Jose,CA,11/30/2022,3131.243021
36,San Jose,CA,12/31/2022,3103.519113
36,San Jose,CA,1/31/2023,3100.364655
36,San Jose,CA,2/28/2023,3110.635433
36,San Jose,CA,3/31/2023,3134.190057
36,San Jose,CA,4/30/2023,3147.153571
36,San Jose,CA,5/31/2023,3170.592346
36,San Jose,CA,6/30/2023,3182.794606
36,San Jose,CA,7/31/2023,3198.883986
36,San Jose,CA,8/31/2023,3201.502705
36,San Jose,CA,9/30/2023,3190.28131
36,San Jose,CA,10/31/2023,3162.538847
36,San Jose,CA,11/30/2023,3128.492069
36,San Jose,CA,12/31/2023,3116.222709
36,San Jose,CA,1/31/2024,3131.101594
36,San Jose,CA,2/29/2024,3162.581006
36,San Jose,CA,3/31/2024,3194.062973
36,San Jose,CA,4/30/2024,3217.095305
36,San Jose,CA,5/31/2024,3249.692685
36,San Jose,CA,6/30/2024,3276.88878
36,San Jose,CA,7/31/2024,3304.331804
36,San Jose,CA,8/31/2024,3310.465226
36,San Jose,CA,9/30/2024,3305.550204
36,San Jose,CA,10/31/2024,3288.731305
36,San Jose,CA,11/30/2024,3268.827042
36,San Jose,CA,12/31/2024,3252.946558
29,Austin,TX,1/31/2015,1154.421225
29,Austin,TX,2/28/2015,1165.181614
29,Austin,TX,3/31/2015,1173.166519
29,Austin,TX,4/30/2015,1180.206197
29,Austin,TX,5/31/2015,1190.597467
29,Austin,TX,6/30/2015,1198.778906
29,Austin,TX,7/31/2015,1205.32407
29,Austin,TX,8/31/2015,1209.53444
29,Austin,TX,9/30/2015,1209.180475
29,Austin,TX,10/31/2015,1205.973299
29,Austin,TX,11/30/2015,1203.171961
29,Austin,TX,12/31/2015,1206.54754
29,Austin,TX,1/31/2016,1211.637697
29,Austin,TX,2/29/2016,1215.01512
29,Austin,TX,3/31/2016,1218.349249
29,Austin,TX,4/30/2016,1227.48025
29,Austin,TX,5/31/2016,1236.6137
29,Austin,TX,6/30/2016,1244.830925
29,Austin,TX,7/31/2016,1247.984832
29,Austin,TX,8/31/2016,1247.778696
29,Austin,TX,9/30/2016,1243.292599
29,Austin,TX,10/31/2016,1234.826906
29,Austin,TX,11/30/2016,1229.90407
29,Austin,TX,12/31/2016,1230.655486
29,Austin,TX,1/31/2017,1236.422408
29,Austin,TX,2/28/2017,1246.315527
29,Austin,TX,3/31/2017,1259.387715
29,Austin,TX,4/30/2017,1269.80393
29,Austin,TX,5/31/2017,1275.537198
29,Austin,TX,6/30/2017,1279.516674
29,Austin,TX,7/31/2017,1279.616647
29,Austin,TX,8/31/2017,1276.94676
29,Austin,TX,9/30/2017,1270.123492
29,Austin,TX,10/31/2017,1263.466167
29,Austin,TX,11/30/2017,1263.102745
29,Austin,TX,12/31/2017,1263.202721
29,Austin,TX,1/31/2018,1264.71884
29,Austin,TX,2/28/2018,1273.045731
29,Austin,TX,3/31/2018,1279.836205
29,Austin,TX,4/30/2018,1291.046832
29,Austin,TX,5/31/2018,1295.82105
29,Austin,TX,6/30/2018,1306.190538
29,Austin,TX,7/31/2018,1313.833323
29,Austin,TX,8/31/2018,1318.114032
29,Austin,TX,9/30/2018,1316.964033
29,Austin,TX,10/31/2018,1316.160382
29,Austin,TX,11/30/2018,1320.00691
29,Austin,TX,12/31/2018,1321.449561
29,Austin,TX,1/31/2019,1323.661966
29,Austin,TX,2/28/2019,1329.894786
29,Austin,TX,3/31/2019,1342.030637
29,Austin,TX,4/30/2019,1353.055001
29,Austin,TX,5/31/2019,1359.482605
29,Austin,TX,6/30/2019,1365.008316
29,Austin,TX,7/31/2019,1372.956134
29,Austin,TX,8/31/2019,1379.259619
29,Austin,TX,9/30/2019,1380.086951
29,Austin,TX,10/31/2019,1378.120155
29,Austin,TX,11/30/2019,1375.015637
29,Austin,TX,12/31/2019,1375.729008
29,Austin,TX,1/31/2020,1380.039263
29,Austin,TX,2/29/2020,1386.510402
29,Austin,TX,3/31/2020,1395.835633
29,Austin,TX,4/30/2020,1393.121173
29,Austin,TX,5/31/2020,1385.12138
29,Austin,TX,6/30/2020,1378.424735
29,Austin,TX,7/31/2020,1381.733531
29,Austin,TX,8/31/2020,1384.492731
29,Austin,TX,9/30/2020,1377.779789
29,Austin,TX,10/31/2020,1370.037319
29,Austin,TX,11/30/2020,1366.499145
29,Austin,TX,12/31/2020,1368.954124
29,Austin,TX,1/31/2021,1379.91719
29,Austin,TX,2/28/2021,1395.616505
29,Austin,TX,3/31/2021,1417.479641
29,Austin,TX,4/30/2021,1444.663314
29,Austin,TX,5/31/2021,1481.601564
29,Austin,TX,6/30/2021,1526.958998
29,Austin,TX,7/31/2021,1577.52576
29,Austin,TX,8/31/2021,1624.138265
29,Austin,TX,9/30/2021,1653.760019
29,Austin,TX,10/31/2021,1663.447113
29,Austin,TX,11/30/2021,1660.088531
29,Austin,TX,12/31/2021,1664.473003
29,Austin,TX,1/31/2022,1667.712852
29,Austin,TX,2/28/2022,1684.394397
29,Austin,TX,3/31/2022,1699.611387
29,Austin,TX,4/30/2022,1724.466463
29,Austin,TX,5/31/2022,1745.988474
29,Austin,TX,6/30/2022,1770.246748
29,Austin,TX,7/31/2022,1791.371888
29,Austin,TX,8/31/2022,1794.174397
29,Austin,TX,9/30/2022,1784.208515
29,Austin,TX,10/31/2022,1762.20421
29,Austin,TX,11/30/2022,1740.760226
29,Austin,TX,12/31/2022,1727.421755
29,Austin,TX,1/31/2023,1723.589776
29,Austin,TX,2/28/2023,1727.547514
29,Austin,TX,3/31/2023,1739.735274
29,Austin,TX,4/30/2023,1743.404511
29,Austin,TX,5/31/2023,1749.380589
29,Austin,TX,6/30/2023,1745.472495
29,Austin,TX,7/31/2023,1744.255842
29,Austin,TX,8/31/2023,1733.542493
29,Austin,TX,9/30/2023,1715.796111
29,Austin,TX,10/31/2023,1698.649182
29,Austin,TX,11/30/2023,1685.251471
29,Austin,TX,12/31/2023,1678.234076
29,Austin,TX,1/31/2024,1671.477815
29,Austin,TX,2/29/2024,1668.809187
29,Austin,TX,3/31/2024,1668.75884
29,Austin,TX,4/30/2024,1674.559505
29,Austin,TX,5/31/2024,1681.289471
29,Austin,TX,6/30/2024,1683.855439
29,Austin,TX,7/31/2024,1679.375424
29,Austin,TX,8/31/2024,1665.677308
29,Austin,TX,9/30/2024,1651.247667
29,Austin,TX,10/31/2024,1632.935579
29,Austin,TX,11/30/2024,1618.875836
29,Austin,TX,12/31/2024,1609.208889
24,San Antonio,TX,1/31/2015,1006.684602
24,San Antonio,TX,2/28/2015,1010.458339
24,San Antonio,TX,3/31/2015,1016.433441
24,San Antonio,TX,4/30/2015,1024.643258
24,San Antonio,TX,5/31/2015,1033.517578
24,San Antonio,TX,6/30/2015,1040.55205
24,San Antonio,TX,7/31/2015,1041.953857
24,San Antonio,TX,8/31/2015,1040.21222
24,San Antonio,TX,9/30/2015,1038.310954
24,San Antonio,TX,10/31/2015,1041.936547
24,San Antonio,TX,11/30/2015,1043.835403
24,San Antonio,TX,12/31/2015,1046.334548
24,San Antonio,TX,1/31/2016,1046.118149
24,San Antonio,TX,2/29/2016,1049.503997
24,San Antonio,TX,3/31/2016,1055.540948
24,San Antonio,TX,4/30/2016,1063.486903
24,San Antonio,TX,5/31/2016,1069.612111
24,San Antonio,TX,6/30/2016,1074.686515
24,San Antonio,TX,7/31/2016,1076.685627
24,San Antonio,TX,8/31/2016,1078.908858
24,San Antonio,TX,9/30/2016,1079.308321
24,San Antonio,TX,10/31/2016,1078.782706
24,San Antonio,TX,11/30/2016,1080.499603
24,San Antonio,TX,12/31/2016,1081.385617
24,San Antonio,TX,1/31/2017,1085.91879
24,San Antonio,TX,2/28/2017,1089.806399
24,San Antonio,TX,3/31/2017,1096.467743
24,San Antonio,TX,4/30/2017,1103.358145
24,San Antonio,TX,5/31/2017,1109.34795
24,San Antonio,TX,6/30/2017,1116.397537
24,San Antonio,TX,7/31/2017,1119.270337
24,San Antonio,TX,8/31/2017,1118.135582
24,San Antonio,TX,9/30/2017,1115.395821
24,San Antonio,TX,10/31/2017,1112.273817
24,San Antonio,TX,11/30/2017,1110.448124
24,San Antonio,TX,12/31/2017,1109.949045
24,San Antonio,TX,1/31/2018,1111.47619
24,San Antonio,TX,2/28/2018,1118.050365
24,San Antonio,TX,3/31/2018,1124.237313
24,San Antonio,TX,4/30/2018,1129.443724
24,San Antonio,TX,5/31/2018,1132.47673
24,San Antonio,TX,6/30/2018,1136.970125
24,San Antonio,TX,7/31/2018,1142.152384
24,San Antonio,TX,8/31/2018,1146.665167
24,San Antonio,TX,9/30/2018,1147.01019
24,San Antonio,TX,10/31/2018,1147.08622
24,San Antonio,TX,11/30/2018,1145.048012
24,San Antonio,TX,12/31/2018,1143.767842
24,San Antonio,TX,1/31/2019,1143.667771
24,San Antonio,TX,2/28/2019,1146.702299
24,San Antonio,TX,3/31/2019,1153.381876
24,San Antonio,TX,4/30/2019,1161.008986
24,San Antonio,TX,5/31/2019,1167.4919
24,San Antonio,TX,6/30/2019,1172.980871
24,San Antonio,TX,7/31/2019,1176.657527
24,San Antonio,TX,8/31/2019,1181.495151
24,San Antonio,TX,9/30/2019,1182.223656
24,San Antonio,TX,10/31/2019,1181.940581
24,San Antonio,TX,11/30/2019,1176.906541
24,San Antonio,TX,12/31/2019,1176.80119
24,San Antonio,TX,1/31/2020,1176.566213
24,San Antonio,TX,2/29/2020,1183.977565
24,San Antonio,TX,3/31/2020,1188.063548
24,San Antonio,TX,4/30/2020,1189.725191
24,San Antonio,TX,5/31/2020,1186.80954
24,San Antonio,TX,6/30/2020,1187.570392
24,San Antonio,TX,7/31/2020,1194.968481
24,San Antonio,TX,8/31/2020,1200.72747
24,San Antonio,TX,9/30/2020,1204.025794
24,San Antonio,TX,10/31/2020,1202.936527
24,San Antonio,TX,11/30/2020,1203.852438
24,San Antonio,TX,12/31/2020,1207.412404
24,San Antonio,TX,1/31/2021,1211.260624
24,San Antonio,TX,2/28/2021,1216.721443
24,San Antonio,TX,3/31/2021,1225.071149
24,San Antonio,TX,4/30/2021,1239.312812
24,San Antonio,TX,5/31/2021,1257.61404
24,San Antonio,TX,6/30/2021,1279.033373
24,San Antonio,TX,7/31/2021,1303.593534
24,San Antonio,TX,8/31/2021,1328.299769
24,San Antonio,TX,9/30/2021,1347.795966
24,San Antonio,TX,10/31/2021,1357.62223
24,San Antonio,TX,11/30/2021,1363.06746
24,San Antonio,TX,12/31/2021,1368.604076
24,San Antonio,TX,1/31/2022,1374.962689
24,San Antonio,TX,2/28/2022,1385.883528
24,San Antonio,TX,3/31/2022,1398.226554
24,San Antonio,TX,4/30/2022,1411.018675
24,San Antonio,TX,5/31/2022,1421.986475
24,San Antonio,TX,6/30/2022,1430.995849
24,San Antonio,TX,7/31/2022,1443.899426
24,San Antonio,TX,8/31/2022,1448.618194
24,San Antonio,TX,9/30/2022,1444.572437
24,San Antonio,TX,10/31/2022,1432.683951
24,San Antonio,TX,11/30/2022,1424.236893
24,San Antonio,TX,12/31/2022,1421.110497
24,San Antonio,TX,1/31/2023,1425.438416
24,San Antonio,TX,2/28/2023,1428.590845
24,San Antonio,TX,3/31/2023,1439.732946
24,San Antonio,TX,4/30/2023,1442.974951
24,San Antonio,TX,5/31/2023,1448.411869
24,San Antonio,TX,6/30/2023,1444.155254
24,San Antonio,TX,7/31/2023,1442.218849
24,San Antonio,TX,8/31/2023,1438.714978
24,San Antonio,TX,9/30/2023,1434.003407
24,San Antonio,TX,10/31/2023,1426.577778
24,San Antonio,TX,11/30/2023,1420.164201
24,San Antonio,TX,12/31/2023,1414.699509
24,San Antonio,TX,1/31/2024,1414.114895
24,San Antonio,TX,2/29/2024,1414.479972
24,San Antonio,TX,3/31/2024,1419.934919
24,San Antonio,TX,4/30/2024,1426.23059
24,San Antonio,TX,5/31/2024,1431.177565
24,San Antonio,TX,6/30/2024,1433.789994
24,San Antonio,TX,7/31/2024,1434.6007
24,San Antonio,TX,8/31/2024,1434.38048
24,San Antonio,TX,9/30/2024,1427.614673
24,San Antonio,TX,10/31/2024,1413.099024
24,San Antonio,TX,11/30/2024,1400.181771
24,San Antonio,TX,12/31/2024,1393.624591
5,Houston,TX,1/31/2015,1188.181384
5,Houston,TX,2/28/2015,1191.658531
5,Houston,TX,3/31/2015,1198.105837
5,Houston,TX,4/30/2015,1208.935066
5,Houston,TX,5/31/2015,1218.214415
5,Houston,TX,6/30/2015,1226.356061
5,Houston,TX,7/31/2015,1227.580082
5,Houston,TX,8/31/2015,1228.612837
5,Houston,TX,9/30/2015,1226.328498
5,Houston,TX,10/31/2015,1223.402683
5,Houston,TX,11/30/2015,1219.884087
5,Houston,TX,12/31/2015,1216.850081
5,Houston,TX,1/31/2016,1217.25576
5,Houston,TX,2/29/2016,1219.157423
5,Houston,TX,3/31/2016,1224.515057
5,Houston,TX,4/30/2016,1229.007748
5,Houston,TX,5/31/2016,1232.202992
5,Houston,TX,6/30/2016,1233.881497
5,Houston,TX,7/31/2016,1233.078238
5,Houston,TX,8/31/2016,1230.486658
5,Houston,TX,9/30/2016,1224.97201
5,Houston,TX,10/31/2016,1221.136676
5,Houston,TX,11/30/2016,1215.652329
5,Houston,TX,12/31/2016,1213.63444
5,Houston,TX,1/31/2017,1214.49685
5,Houston,TX,2/28/2017,1222.290499
5,Houston,TX,3/31/2017,1230.400876
5,Houston,TX,4/30/2017,1235.773482
5,Houston,TX,5/31/2017,1243.314249
5,Houston,TX,6/30/2017,1244.888842
5,Houston,TX,7/31/2017,1245.02203
5,Houston,TX,8/31/2017,1239.973089
5,Houston,TX,9/30/2017,1246.911979
5,Houston,TX,10/31/2017,1254.660157
5,Houston,TX,11/30/2017,1264.970405
5,Houston,TX,12/31/2017,1269.772601
5,Houston,TX,1/31/2018,1272.848647
5,Houston,TX,2/28/2018,1279.166857
5,Houston,TX,3/31/2018,1281.448574
5,Houston,TX,4/30/2018,1288.323193
5,Houston,TX,5/31/2018,1290.505144
5,Houston,TX,6/30/2018,1295.238828
5,Houston,TX,7/31/2018,1295.120662
5,Houston,TX,8/31/2018,1293.42553
5,Houston,TX,9/30/2018,1289.981455
5,Houston,TX,10/31/2018,1290.166245
5,Houston,TX,11/30/2018,1292.531522
5,Houston,TX,12/31/2018,1292.165798
5,Houston,TX,1/31/2019,1292.543243
5,Houston,TX,2/28/2019,1290.932704
5,Houston,TX,3/31/2019,1297.770709
5,Houston,TX,4/30/2019,1303.203992
5,Houston,TX,5/31/2019,1312.077036
5,Houston,TX,6/30/2019,1317.685588
5,Houston,TX,7/31/2019,1321.152591
5,Houston,TX,8/31/2019,1320.404912
5,Houston,TX,9/30/2019,1317.262494
5,Houston,TX,10/31/2019,1316.030552
5,Houston,TX,11/30/2019,1315.875516
5,Houston,TX,12/31/2019,1319.043608
5,Houston,TX,1/31/2020,1322.015021
5,Houston,TX,2/29/2020,1327.626458
5,Houston,TX,3/31/2020,1332.960967
5,Houston,TX,4/30/2020,1330.168527
5,Houston,TX,5/31/2020,1324.677662
5,Houston,TX,6/30/2020,1320.753575
5,Houston,TX,7/31/2020,1325.06081
5,Houston,TX,8/31/2020,1330.318443
5,Houston,TX,9/30/2020,1330.417881
5,Houston,TX,10/31/2020,1332.014685
5,Houston,TX,11/30/2020,1333.123364
5,Houston,TX,12/31/2020,1333.763865
5,Houston,TX,1/31/2021,1338.006806
5,Houston,TX,2/28/2021,1340.576877
5,Houston,TX,3/31/2021,1350.112194
5,Houston,TX,4/30/2021,1362.146141
5,Houston,TX,5/31/2021,1382.756866
5,Houston,TX,6/30/2021,1408.926896
5,Houston,TX,7/31/2021,1433.700608
5,Houston,TX,8/31/2021,1456.507443
5,Houston,TX,9/30/2021,1468.714536
5,Houston,TX,10/31/2021,1475.280922
5,Houston,TX,11/30/2021,1477.819527
5,Houston,TX,12/31/2021,1481.771544
5,Houston,TX,1/31/2022,1487.528737
5,Houston,TX,2/28/2022,1497.825406
5,Houston,TX,3/31/2022,1508.526677
5,Houston,TX,4/30/2022,1522.231483
5,Houston,TX,5/31/2022,1533.740542
5,Houston,TX,6/30/2022,1548.881355
5,Houston,TX,7/31/2022,1559.887644
5,Houston,TX,8/31/2022,1566.161274
5,Houston,TX,9/30/2022,1563.278198
5,Houston,TX,10/31/2022,1557.25312
5,Houston,TX,11/30/2022,1549.419388
5,Houston,TX,12/31/2022,1547.041482
5,Houston,TX,1/31/2023,1549.217224
5,Houston,TX,2/28/2023,1557.251744
5,Houston,TX,3/31/2023,1568.896815
5,Houston,TX,4/30/2023,1575.572985
5,Houston,TX,5/31/2023,1584.448851
5,Houston,TX,6/30/2023,1591.29571
5,Houston,TX,7/31/2023,1597.814504
5,Houston,TX,8/31/2023,1598.80554
5,Houston,TX,9/30/2023,1593.620318
5,Houston,TX,10/31/2023,1587.974064
5,Houston,TX,11/30/2023,1582.092467
5,Houston,TX,12/31/2023,1580.414824
5,Houston,TX,1/31/2024,1581.757385
5,Houston,TX,2/29/2024,1586.307835
5,Houston,TX,3/31/2024,1590.421177
5,Houston,TX,4/30/2024,1598.23101
5,Houston,TX,5/31/2024,1606.658384
5,Houston,TX,6/30/2024,1615.287192
5,Houston,TX,7/31/2024,1619.689926
5,Houston,TX,8/31/2024,1622.540391
5,Houston,TX,9/30/2024,1622.705778
5,Houston,TX,10/31/2024,1620.467406
5,Houston,TX,11/30/2024,1615.028961
5,Houston,TX,12/31/2024,1611.558897
4,Dallas,TX,1/31/2015,1049.220308
4,Dallas,TX,2/28/2015,1053.961615
4,Dallas,TX,3/31/2015,1061.339334
4,Dallas,TX,4/30/2015,1072.453106
4,Dallas,TX,5/31/2015,1081.657882
4,Dallas,TX,6/30/2015,1089.696956
4,Dallas,TX,7/31/2015,1095.98087
4,Dallas,TX,8/31/2015,1099.104702
4,Dallas,TX,9/30/2015,1100.314902
4,Dallas,TX,10/31/2015,1099.741459
4,Dallas,TX,11/30/2015,1100.565569
4,Dallas,TX,12/31/2015,1102.310675
4,Dallas,TX,1/31/2016,1104.380646
4,Dallas,TX,2/29/2016,1110.107583
4,Dallas,TX,3/31/2016,1117.974395
4,Dallas,TX,4/30/2016,1128.259998
4,Dallas,TX,5/31/2016,1136.48787
4,Dallas,TX,6/30/2016,1143.562546
4,Dallas,TX,7/31/2016,1148.056508
4,Dallas,TX,8/31/2016,1150.922252
4,Dallas,TX,9/30/2016,1150.899207
4,Dallas,TX,10/31/2016,1151.79946
4,Dallas,TX,11/30/2016,1151.29039
4,Dallas,TX,12/31/2016,1152.051456
4,Dallas,TX,1/31/2017,1157.057566
4,Dallas,TX,2/28/2017,1163.122328
4,Dallas,TX,3/31/2017,1175.220391
4,Dallas,TX,4/30/2017,1183.798237
4,Dallas,TX,5/31/2017,1195.913881
4,Dallas,TX,6/30/2017,1202.096327
4,Dallas,TX,7/31/2017,1206.611846
4,Dallas,TX,8/31/2017,1207.69998
4,Dallas,TX,9/30/2017,1206.81272
4,Dallas,TX,10/31/2017,1204.818169
4,Dallas,TX,11/30/2017,1206.523959
4,Dallas,TX,12/31/2017,1206.908918
4,Dallas,TX,1/31/2018,1211.071954
4,Dallas,TX,2/28/2018,1216.75771
4,Dallas,TX,3/31/2018,1223.845856
4,Dallas,TX,4/30/2018,1231.542257
4,Dallas,TX,5/31/2018,1236.512244
4,Dallas,TX,6/30/2018,1244.289756
4,Dallas,TX,7/31/2018,1247.768499
4,Dallas,TX,8/31/2018,1248.588554
4,Dallas,TX,9/30/2018,1245.608044
4,Dallas,TX,10/31/2018,1248.243359
4,Dallas,TX,11/30/2018,1249.689786
4,Dallas,TX,12/31/2018,1252.709632
4,Dallas,TX,1/31/2019,1254.244108
4,Dallas,TX,2/28/2019,1258.375633
4,Dallas,TX,3/31/2019,1268.408919
4,Dallas,TX,4/30/2019,1277.169848
4,Dallas,TX,5/31/2019,1285.681511
4,Dallas,TX,6/30/2019,1292.17434
4,Dallas,TX,7/31/2019,1294.819324
4,Dallas,TX,8/31/2019,1296.459856
4,Dallas,TX,9/30/2019,1295.163025
4,Dallas,TX,10/31/2019,1295.094867
4,Dallas,TX,11/30/2019,1293.461441
4,Dallas,TX,12/31/2019,1290.837573
4,Dallas,TX,1/31/2020,1292.590764
4,Dallas,TX,2/29/2020,1298.238608
4,Dallas,TX,3/31/2020,1306.112547
4,Dallas,TX,4/30/2020,1307.337983
4,Dallas,TX,5/31/2020,1307.280578
4,Dallas,TX,6/30/2020,1308.167102
4,Dallas,TX,7/31/2020,1311.917511
4,Dallas,TX,8/31/2020,1315.411896
4,Dallas,TX,9/30/2020,1317.065021
4,Dallas,TX,10/31/2020,1319.307951
4,Dallas,TX,11/30/2020,1320.212795
4,Dallas,TX,12/31/2020,1323.675411
4,Dallas,TX,1/31/2021,1331.584926
4,Dallas,TX,2/28/2021,1343.172293
